projectID,topic,title
727284,SFS-02-2016,Teaming up for good: Exploiting the benefits of species diversity in cropping systems
704697,MSCA-IF-2015-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
821984,LC-SPACE-02-EO-2018,Copernicus evolution – Mission exploitation concepts
873072,SwafS-09-2018-2019-2020,Supporting research organisations to implement gender equality plans
746361,MSCA-IF-2016,Individual Fellowships
643558,PHC-08-2014,Vaccine development for poverty-related and neglected infectious diseases: tuberculosis
687312,COMPET-05-2015,"Scientific exploitation of astrophysics, comets, and planetary data"
101004052,SPACE-30-SCI-2020,Scientific data exploitation
720297,BBI.R10-2015,Innovative efficient biorefinery technologies
727610,SFS-23-2016,Improving the technical performance of the Mediterranean aquaculture
848002,SC1-BHC-01-2019,Understanding causative mechanisms in co- and multimorbidities combining mental and non-mental disorders
751608,MSCA-IF-2016,Individual Fellowships
635690,SFS-14a-2014,Authentication of olive oil
871501,ICT-06-2019,Unconventional Nanoelectronics
777516,INFRADEV-01-2017,Design Studies
633476,SFS-11a-2014,Optimizing space availability for European Aquaculture
899352,FETOPEN-01-2018-2019-2020,FET-Open Challenging Current Thinking
101024839,MSCA-IF-2020,Individual Fellowships
813393,MSCA-ITN-2018,Innovative Training Networks
897719,MSCA-IF-2019,Individual Fellowships
801464,FETOPEN-01-2016-2017,FET-Open research and innovation actions
690462,SC5-02-2015,ERA for Climate Services
732032,FETPROACT-01-2016,FET Proactive: emerging themes and communities
101007738,MSCA-RISE-2020,Research and Innovation Staff Exchange
101000327,FNR-16-2020,Enzymes for more environment-friendly consumer products
652856,MSCA-IF-2014-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
720853,NMBP-03-2016,Innovative and sustainable materials solutions for the substitution of critical raw materials in the electric power system
778322,MSCA-RISE-2017,Research and Innovation Staff Exchange
810729,WIDESPREAD-05-2017,Twinning
956355,MSCA-ITN-2020,Innovative Training Networks
792628,MSCA-IF-2017,Individual Fellowships
668863,PHC-02-2015,Understanding disease: systems medicine
863463,INFRAEOSC-02-2019,Prototyping new innovative services
703287,MSCA-IF-2015-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
899265,FETOPEN-01-2018-2019-2020,FET-Open Challenging Current Thinking
820852,SC5-15-2018,Strengthening the benefits for Europe of the Global Earth Observation System of Systems (GEOSS) - establishing 'EuroGEOSS'
699796,FTIPilot-1-2015,Fast Track to Innovation Pilot
952119,DT-ICT-03-2020,I4MS (phase 4) - uptake of digital game changers
874964,ERC-2019-POC,ERC Proof of Concept Grant
679050,ISIB-06-2015,Converting CO2 into chemicals
862221,SFS-28-2018-2019-2020,Genetic resources and pre-breeding communities
688110,ICT-10-2015,Collective Awareness Platforms for Sustainability and Social Innovation
745791,BBI-2016-R05,Advanced biomaterials for smart food packaging
101007587,MSCA-RISE-2020,Research and Innovation Staff Exchange
101018312,MSCA-IF-2020,Individual Fellowships
766311,MSCA-ITN-2017,Innovative Training Networks
734801,MSCA-RISE-2016,Research and Innovation Staff Exchange
871126,INFRADEV-02-2019-2020,Preparatory Phase of new ESFRI projects and early phase support to ESFRI high strategic potential areas
653718,LCE-15-2015,Enabling decarbonisation of the fossil fuel-based power sector and energy intensive industry through CCS
747637,MSCA-IF-2016,Individual Fellowships
655841,MSCA-IF-2014-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
637116,ERC-StG-2014,ERC Starting Grant
871081,INFRAIA-01-2018-2019,Integrating Activities for Advanced Communities
730976,INFRAIA-02-2017,Integrating Activities for Starting Communities
646869,ERC-CoG-2014,ERC Consolidator Grant
871121,INFRADEV-03-2018-2019,Individual support to ESFRI and other world-class research infrastructures
828972,FETOPEN-01-2018-2019-2020,FET-Open Challenging Current Thinking
681032,PHC-09-2015,PHC 9 – 2015: Vaccine development for poverty-related and neglected infectious diseases: HIV/AIDS
793627,MSCA-IF-2017,Individual Fellowships
792070,BBI.2017.R3,Exploiting extremophiles and extremozymes to broaden the processing conditions to convert biomass into high-value building blocks
692482,ECSEL-18-2015,Smart Systems Integration
871118,INFRADEV-02-2019-2020,Preparatory Phase of new ESFRI projects and early phase support to ESFRI high strategic potential areas
676480,MSCA-ITN-2015-ETN,Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)
634486,BG-04-2014,Enhancing the industrial exploitation potential of marine-derived enzymes
862428,BG-08-2018-2019,All Atlantic Ocean Research Alliance Flagship
101017567,INFRAEOSC-07-2020,Increasing the service offer of the EOSC Portal
101025608,MSCA-IF-2020,Individual Fellowships
773903,SFS-47-2017,Management of soil water resources in the EU and China and its impact on agro-ecosystem functions
952622,SU-ICT-02-2020,Building blocks for resilience in evolving ICT systems
722028,MSCA-ITN-2016,Innovative Training Networks
845014,MSCA-IF-2018,Individual Fellowships
743545,MSCA-IF-2016,Individual Fellowships
706094,MSCA-IF-2015-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
655475,MSCA-IF-2014-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
722337,MSCA-ITN-2016,Innovative Training Networks
101016608,ICT-41-2020,5G PPP – 5G innovations for verticals with third party services
840375,MSCA-IF-2018,Individual Fellowships
642870,MSCA-ITN-2014-ETN,Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)
695515,ERC-ADG-2015,ERC Advanced Grant
792063,BBI.2017.R5,Novel bio-based chemical precursors to improve the performance of mass consumption products
776293,GALILEO-1-2017,EGNSS Transport applications
655406,MSCA-IF-2014-GF,Marie Skłodowska-Curie Individual Fellowships (IF-GF)
754609,ERC-PoC-2016,ERC-Proof of Concept-2016
653549,EINFRA-1-2014,"Managing, preserving and computing with big research data"
705334,MSCA-IF-2015-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
749255,MSCA-IF-2016,Individual Fellowships
101022507,LC-SC3-RES-25-2020,International cooperation with Japan for Research and Innovation on advanced biofuels and alternative renewable fuels
773383,BB-03-2017,Adaptive tree breeding strategies and tools for forest production systems resilient to climate change and natural disturbances
814426,NMBP-14-2018,Nanoinformatics: from materials models to predictive toxicology and ecotoxicology (RIA)
843234,MSCA-IF-2018,Individual Fellowships
898145,MSCA-IF-2019,Individual Fellowships
741839,SwafS-07-2016,Training on Open Science in the European Research Area
793095,MSCA-IF-2017,Individual Fellowships
965367,SC1-BHC-36-2020,Micro- and nano-plastics in our environment: Understanding exposures and impacts on human health
734353,MSCA-RISE-2016,Research and Innovation Staff Exchange
648161,ERC-CoG-2014,ERC Consolidator Grant
801809,ERC-2018-STG,ERC Starting Grant
101036081,MSCA-NIGHT-2020bis,European Researchers' Night
839191,MSCA-IF-2018,Individual Fellowships
677039,BG-02-2015,Forecasting and anticipating effects of climate change on fisheries and aquaculture
837754,LC-SC3-NZE-3-2018,Strategic planning for CCUS development
891404,MSCA-IF-2019,Individual Fellowships
700196,MSCA-IF-2015-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
836884,BBI.2018.SO3.R10,Develop bio-based packaging products that are biodegradable/ compostable and/or recyclable
818173,BG-08-2018-2019,All Atlantic Ocean Research Alliance Flagship
101001561,ERC-2020-COG,ERC CONSOLIDATOR GRANTS
690013,INFRASUPP-2-2015,Innovative procurement pilot action in the field of scientific instrumentation
965018,FETOPEN-01-2018-2019-2020,FET-Open Challenging Current Thinking
713366,MSCA-COFUND-2015-FP,"Marie Skłodowska-Curie Co-funding of regional, national and international programmes (COFUND-FP)"
644435,MSCA-RISE-2014,Marie Skłodowska-Curie Research and Innovation Staff Exchange (RISE)
818144,SFS-29-2018,Innovations in plant variety testing
853390,ERC-2019-STG,ERC Starting Grant
740481,MSCA-IF-2016,Individual Fellowships
101026158,MSCA-IF-2020,Individual Fellowships
800617,MSCA-IF-2017,Individual Fellowships
708207,MSCA-IF-2015-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
871043,INFRADEV-02-2019-2020,Preparatory Phase of new ESFRI projects and early phase support to ESFRI high strategic potential areas
101030604,MSCA-IF-2020,Individual Fellowships
647900,ERC-CoG-2014,ERC Consolidator Grant
727715,SFS-41-2016,EU-Africa Research and Innovation partnership on food and nutrition security and sustainable agriculture
727453,BG-13-2016,Support to the BLUEMED Initiative: Coordination of marine and maritime research and innovation activities in the Mediterranean
705875,MSCA-IF-2015-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
659246,MSCA-IF-2014-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
726349,ERC-2016-COG,ERC Consolidator Grant
706611,MSCA-IF-2015-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
740041,ERC-2016-ADG,ERC Advanced Grant
884418,LC-SC3-NZE-5-2019-2020,Low carbon industrial production using CCUS
819623,ERC-2018-COG,ERC Consolidator Grant
953183,NMBP-16-2020,"Safe by design, from science to regulation: multi-component nanomaterials (RIA)"
101003544,SC1-PHE-CORONAVIRUS-2020,Advancing knowledge for the clinical and public health response to the 2019-nCoV epidemic
101030754,MSCA-IF-2020,Individual Fellowships
646221,NMP-26-2014,Joint EU & MS activity on the next phase of research in support of regulation 'NANOREG II'
692241,H2020-TWINN-2015,Twinning
766864,FETOPEN-01-2016-2017,FET-Open research and innovation actions
779960,ICT-30-2017,Photonics KET 2017
101032922,MSCA-IF-2020,Individual Fellowships
776480,SC5-18-2017,Novel in-situ observation systems
662133,ECSEL-02-2014,ECSEL Key Applications and Essential Technologies (IA)
101024130,MSCA-IF-2020,Individual Fellowships
679849,BG-01-2015,Improving the preservation and sustainable exploitation of Atlantic marine ecosystems
101000256,SFS-04-2019-2020,Integrated health approaches and alternatives to pesticide use
872146,SwafS-05-2018-2019,Grounding RRI practices in research and innovation funding and performing organisations
720726,BBI.VC3.R8-2015,Increasing productivity of industrial multi-purpose agricultural crops
661118,MSCA-IF-2014-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
954377,LC-MG-1-14-2020,Understanding and mitigating the effects on public health of emerging non-regulated nanoparticle emissions issues and noise
788039,SwafS-22-2017,The ethical dimensions of IT technologies: a European perspective focusing on security and human rights aspects
794126,MSCA-IF-2017,Individual Fellowships
948281,ERC-2020-STG,ERC STARTING GRANTS
101002203,ERC-2020-COG,ERC CONSOLIDATOR GRANTS
721019,NMBP-18-2016,Advanced materials enabling the integration of storage technologies in the electricity grid
841980,MSCA-IF-2018,Individual Fellowships
720985,NMBP-17-2016,Advanced materials solutions and architectures for high efficiency solar energy harvesting
101025471,MSCA-IF-2020,Individual Fellowships
101000790,LC-FNR-13-2020,Bio-based industries leading the way in turning carbon dioxide emissions into chemicals
851255,ERC-2019-STG,ERC Starting Grant
843521,MSCA-IF-2018,Individual Fellowships
869710,LC-CLA-06-2019,"Inter-relations between climate change, biodiversity and ecosystem services"
675132,MSCA-ITN-2015-ETN,Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)
654028,INFRAIA-1-2014-2015,Integrating and opening existing national and regional research infrastructures of European interest
725061,ERC-2016-COG,ERC Consolidator Grant
675530,MSCA-ITN-2015-ETN,Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)
721358,MSCA-ITN-2016,Innovative Training Networks
675265,MSCA-ITN-2015-ETN,Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)
814487,DT-NMBP-09-2018,Accelerating the uptake of materials modelling software (IA)
721874,MSCA-ITN-2016,Innovative Training Networks
688072,ICT-25-2015,Generic micro- and nano-electronic technologies
769142,MG-5-2-2017,Innovative ICT solutions for future logistics operations
101034583,FETOPEN-03-2018-2019-2020,FET Innovation Launchpad
101007804,MSCA-RISE-2020,Research and Innovation Staff Exchange
886476,MSCA-IF-2019,Individual Fellowships
814425,NMBP-13-2018,Risk Governance of nanotechnology (RIA)
101036401,LC-GD-2-3-2020,Accelerating the green transition and energy access Partnership with Africa
653982,INFRADEV-1-2014,Design studies
837715,BBI.2018.SO3.R10,Develop bio-based packaging products that are biodegradable/ compostable and/or recyclable
948986,ERC-2020-STG,ERC STARTING GRANTS
747086,MSCA-IF-2016,Individual Fellowships
644096,ICT-22-2014,Multimodal and Natural computer interaction
776247,COMPET-4-2017,Scientific data exploitation
730941,EINFRA-22-2016,User-driven e-infrastructure innovation
101033411,MSCA-IF-2020,Individual Fellowships
679302,SFS-01c-2015,Assessing sustainability of terrestrial livestock production
898840,MSCA-IF-2019,Individual Fellowships
642224,WATER-4a-2014,"Dissemination and exploitation, ICT, knowledge, gaps, research needs, etc"
722930,MSCA-NIGHT-2016,European Researchers' Night
652671,SFS-06-2014,Sustainable intensification pathways of agro-food systems in Africa
654000,INFRADEV-4-2014-2015,Implementation and operation of cross-cutting services and solutions for clusters of ESFRI and other relevant research infrastructure initiatives
895249,MSCA-IF-2019,Individual Fellowships
101000518,BG-11-2020,"Towards a productive, healthy, resilient, sustainable and highly-valued Black Sea"
635646,SFS-03a-2014,Native and alien pests in agriculture and forestry
745785,BBI-2016-D06,Valorisation of the organic content of Municipal Solid Waste and contributing to the renewable circular economy
880028,H2020-EEN-SGA4,H2020 ENTREPRISE EUROPE NETWORK SGA4 2020-2021
860006,MSCA-ITN-2019,Innovative Training Networks
654310,INFRASUPP-6-2014,International cooperation for research infrastructures
893995,MSCA-IF-2019,Individual Fellowships
656127,MSCA-IF-2014-GF,Marie Skłodowska-Curie Individual Fellowships (IF-GF)
872081,MSCA-RISE-2019,Research and Innovation Staff Exchange
798305,MSCA-IF-2017,Individual Fellowships
824574,SwafS-10-2018,Analysing gender gaps and biases in the allocation of grants
731626,SC1-PM-09-2016,New therapies for chronic diseases
876487,ECSEL-2019-2-RIA,ECSEL-2019-2-RIA
882733,MSCA-IF-2019,Individual Fellowships
659008,MSCA-IF-2014-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
893557,MSCA-IF-2019,Individual Fellowships
899354,FETOPEN-01-2018-2019-2020,FET-Open Challenging Current Thinking
751918,MSCA-IF-2016,Individual Fellowships
824135,INFRAIA-01-2018-2019,Integrating Activities for Advanced Communities
661480,MSCA-IF-2014-EF,Marie Skłodowska-Curie Individual Fellowships (IF-EF)
635408,SFS-01b-2014,Tackling losses from terrestrial animal diseases
899561,FETOPEN-01-2018-2019-2020,FET-Open Challenging Current Thinking
723611,FOF-01-2016,Novel hybrid approaches for additive and subtractive manufacturing machines
899559,FETOPEN-01-2018-2019-2020,FET-Open Challenging Current Thinking
773830,SFS-36-2017,Co-fund on One Health (zoonoses – emerging threats)
792624,MSCA-IF-2017,Individual Fellowships
720942,NMBP-10-2016,Nanoformulation of biologicals
737620,ERC-PoC-2016,ERC-Proof of Concept-2016
895047,MSCA-IF-2019,Individual Fellowships
